h_alta1	h_alta2	h_alta3	h_alta4	h_baja1	h_baja2	h_baja3	h_baja4
1	1	1	1	1	1	1	1
118.097553645994	127.445005498766	118.644368806876	95.0102543411745	121.251922451061	134.149779328508	122.774275005758	133.511464165652
1	1	1	1	1	1	1	1
5.45436643782576	4.50018938570365	5.07124257036485	6.33150701303053	4.42163149329859	3.42359135182427	3.87147282948622	5.53813500670142
9.206409	9.634704	8.481618	10.395015	8.359077	7.043369	8.364933	10.639595
1.10328082915718	1.14285106036446	1.17122551252847	1.09121977334852	1	1.14358947494305	1.16239293166287	1.19478127562642
18.9163	17.636816	17.798027	20.350864	19.311682	14.561169	20.589148	20.772631
1.2754387386172	1.19712757110736	1.24271374873524	1.32579958403598	1.12706142664418	1.45843943282743	1.3446031079258	1.33222752838673
1.11196991334895	1.59421967681499	1.29306155737705	1.23445741920375	1.76709608430913	1.94717279156909	1.36133844964871	1.50978557611241
9.46715063071895	13.1439467009804	12.7888596269063	10.1027620740741	8.64855465849673	12.1121570991285	9.98436735947712	10.3032805958606
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
5.55000573068433	5.62914690728477	6.63144699558499	5.5202646379691	11.1612955960265	11.0596556247241	12.4204495011038	9.90775884768212
32.200098	35.457478	38.810867	33.230934	24.936195	30.817392	26.626415	37.849724
6.913848	6.26277	8.153429	9.08475	6.74383	5.560331	5.951951	7.748656
3.02624186085499	3.33582074015088	3.66629928667225	3.45151080134116	3.38499225481978	3.31387604945516	3.021068620285	4.22739882564962
1.259102	1.312304	1.141153	1.514887	1.153485	1.216001	1.195541	1.471792
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
32.803808	28.381798	26.648108	70.539093	104.742538	37.707951	109.148186	42.253693
1.03681046808511	1.01680982978723	1	1.01936460638298	1.11782143375242	1.02778985106383	1.1404439787234	1.05574427659574
