control1	control2	control3	moon1	moon2	moon3
3.10407306615725	3.08008878080581	2.87602092893262	3.27748938516547	3.43916002867842	3.56735494927599
3.09192324760528	3.03783397599424	2.96120490464148	2.69856065836741	3.09719586491395	3.19268963154209
0.465267144024754	0.280638655965671	0.560572841218595	0.444550645357095	0.393974769244427	0.285616661295949
2.9169711920002	3.03835817048932	3.04101514035062	2.84224652884813	3.07261010480348	2.90895353758911
2.00517277593063	2.33990308560436	2.0666482021425	1.70119656923611	2.07897558434752	1.66278241558612
5.61731185291323	5.63971139027938	5.64990006016436	5.42220704689396	5.42822990126289	5.49778708787263
2.60759366318917	2.43036875671871	3.31763257120794	3.37337374759603	2.65614137443528	2.96753440858696
3.20810213239214	2.93270012920369	2.95010842749511	3.26883759598134	2.9339841236946	3.39965962415359
3.29614026816813	3.3450045043398	4.42871603746989	3.12700445108557	3.1005945502349	3.10438017786887
5.92081652534239	6.46151856846985	6.53289267097739	6.13827606652074	6.11585895629896	6.27383560080365
7.3052014212493	6.98820934638508	6.83787830996235	7.29712546468102	7.3216691443886	7.33351777703808
2.17170421862961	2.16821346117308	1.7535974039543	1.87483735686798	2.33696892211951	2.26008213973533
5.50430543607451	5.43897879744251	6.53880348822619	6.31816403170434	5.369554271442	5.15068655835498
3.37002908179457	2.90376052169658	3.70658666618338	3.85994724061121	3.11117684221896	2.60579263332757
4.24346387009642	4.49342065166375	4.83868453350778	4.3788341899386	3.80356176965971	3.98845800115028
0.170267171385896	-0.00537667411276654	0.131893958955171	0.147877941562483	0.18439100656778	-0.0760978065626067
4.74308532887041	4.94787759222678	4.61466190648455	4.6479047732654	4.76028897358953	4.77600021009466
5.63722161461161	5.76122665136103	6.02148757422205	5.50779240468358	5.350448708454	5.33337376736637
2.69002812541557	3.1723985192976	2.88943274841634	2.51924633078101	3.15916134520337	3.10161018179588
0.0582147037861397	0.0152456029423675	0.0432487649866365	0.151170866862003	0.0988007196762557	0.161692271080662
2.13866746602136	2.21585194473678	1.81379755419436	1.81378127762977	1.97658414897718	1.73149638975901
1.46764556586876	1.43237918199932	1.17014763498623	1.83997832777322	1.75816863739852	1.59967522693626
3.01417351577577	2.86483444515339	2.95430628987955	2.95250778156093	3.02357280328692	2.91799525201064
2.63036860808089	2.51372405869703	2.66394074255979	2.66016117722299	2.50525392015252	2.40352966235704
1.009991334965	1.29367897571412	1.20449861906196	1.0154896691203	1.57481060287982	1.50394683043528
4.25568393396867	4.34556159299834	4.16946655200297	4.24303214329135	4.29235690990844	4.43304523414497
3.75260663662669	4.05331870276319	3.82943753452367	3.33937672746101	3.36939535887201	3.57565821831989
0.744138400984334	0.387933967708472	0.996616823792913	0.812083682200958	0.333521524105029	0.0324333409596573
2.59075468864816	2.68801333270317	2.26217142076504	2.57894290214056	2.48396343123584	2.62783233649279
-0.0180105285452663	-0.0687628584115275	0.0432487649866365	0.0288784998721883	0.0988007196762557	-0.0760978065626067
-0.0180105285452663	-0.0687628584115275	0.0432487649866365	0.0288784998721883	0.0988007196762557	-0.0760978065626067
2.8574462415754	2.7384209134766	3.05175444673604	2.93288346889832	2.81227299640702	2.79985065780239
5.14891395549902	4.78387530860014	4.78769347298309	5.07528146252677	4.61705755281242	4.6561414857452
-0.0180105285452663	-0.0687628584115275	0.0432487649866365	0.0288784998721883	0.0988007196762557	-0.0760978065626067
0.157056680888098	0.163072563564777	0.220828560301002	0.128218145939779	0.216757684119781	0.194049556060434
4.69645258954896	4.93410351974374	5.58854446885485	4.39479783725016	4.39430512767508	4.16254941644251
-0.0180105285452663	-0.0687628584115275	0.0432487649866365	0.0288784998721883	0.0988007196762557	-0.0760978065626067
1.23188477057412	1.71352874355401	1.46009880380934	1.43158211276169	1.43237364003889	1.47632681934787
3.79681620556462	3.84434158497213	3.72050024219127	3.89887640768848	3.64979518107164	3.68310288434031
0.357294014090962	0.179927614542172	0.362464018605899	0.398937132439045	0.269794073643914	0.161051444045921
3.16323103595911	3.6159246170898	2.65029495081314	2.86118342053548	3.55281667019402	3.72222161975114
1.35166878260563	1.07302834999746	1.12250324860337	1.23300923978779	1.40457287692481	1.44878735329627
1.9095434998202	1.24010201953227	2.34958187492311	2.25741413146747	1.49564042365356	1.69537223725507
0.674401583042099	1.61466296371379	1.75929114121563	0.301845110949582	0.597983119918807	0.70733154091486
-0.0180105285452663	-0.0687628584115275	0.0432487649866365	0.0288784998721883	0.0988007196762557	-0.0760978065626067
-0.0180105285452663	-0.0687628584115275	0.0432487649866365	0.0288784998721883	0.0988007196762557	-0.0760978065626067
0.553713358280519	0.678411594979429	1.05898173767546	0.661411457415655	0.916649684284216	0.685049343183253
2.84164600435925	3.401875258585	3.59393005437553	3.0711155335936	3.37415871073005	3.11979306259015
2.67701737975126	3.14517817817537	2.81359175759073	2.78941989134395	2.88594959068284	2.9373617733126
3.08587054889358	3.1997063542048	3.17167955331854	2.74958966926767	2.98613014437161	2.7850794331231
0.68727117391972	0.534536606798989	0.72011912626569	0.566285902439256	0.555941093958294	0.38520233430664
2.05452197528826	2.76919126115732	1.24455234207592	2.03627655364233	2.4059944173765	2.74394005239013
0.0146009876569025	0.000536479572400117	0.0432487649866365	0.0288784998721883	0.0988007196762557	-0.0760978065626067
5.29680474270025	4.65053165545356	5.23205022874225	5.71565235685492	4.06950761281557	4.1174928396481
0.475493413915882	0.829978012401968	0.684948153213649	0.543954741271377	0.711287602620336	1.0623858146443
3.76222479474855	4.2434306066689	3.8009395500068	3.82665384075648	4.03469310326328	4.38302503465045
2.36319336893328	2.46063733439583	2.05455117279877	2.26468335900111	2.31786574968435	2.19304608194203
3.4742327479957	3.550362758432	3.26335780962512	3.40964659147536	3.4004284568422	3.45937192804105
1.50302820758354	0.128394858759086	2.21061848029874	0.727517665339286	0.197228001267608	0.162780562061695
-0.0180105285452663	-0.0687628584115275	0.0432487649866365	0.0288784998721883	0.0988007196762557	-0.0760978065626067
4.67507185567622	5.13619065237386	5.28751767658873	4.98168633305653	5.0017057390659	4.71549738008248
6.40717000201234	6.60111188538071	6.63008599499046	6.66682453926139	6.3678604428459	6.46331702027388
0.908873722210799	0.890632509695216	0.596936584446298	0.946797822975401	0.816680439131393	0.743543323162572
0.959132200579298	1.07780859737309	1.42807290132281	1.19851556558839	1.01222778525318	0.951850646165888
1.30233581052148	0.37908290133763	0.469056919633573	0.429124582077996	0.83866437229821	0.243913116026103
0.111893620375174	0.010708783763638	0.242876513172729	0.210519217053482	0.0988007196762557	-0.0760978065626067
2.5390926821019	1.44379476058669	1.8328519967148	2.25722683359056	1.29888504723825	1.55648730165459
5.06128232407395	4.82919060513432	5.81696548811113	5.7487455249066	4.88077116722322	4.94228195086871
7.42484683656756	8.48507457456717	8.12337648086266	7.44678701472572	8.49514675687046	8.39508646328166
4.17271809940504	4.34927268996035	4.34074233801536	4.6601669207855	4.5346985605649	4.74005489220095
3.00354361555377	2.98608120494867	3.06933488459785	3.30908843020936	3.06709137714284	2.96397496800405
3.94649820045304	4.55145156608427	4.30931499402094	4.05630460991532	3.76075638313489	3.91418263322326
0.905715827396408	1.68326875479282	0.677674335468548	0.942300035164952	1.5190007155737	1.83125839383676
0.550633464749361	0.76997481466998	0.437777612908697	0.502071315063462	0.695850949117261	0.637544969614429
0.448877571062954	0.220162629118024	0.455442797417285	0.416612696371402	0.8145913192455	0.0674876103736343
2.35224380809882	1.64047768984969	1.64159065425904	1.99949161592379	1.63860554732004	1.97565900256451
0.225665863357671	0.0176744563089282	0.208606345339998	0.0288784998721883	0.239563672570427	0.126752423592785
0.630087275099914	0.393159783063692	0.586251615235921	0.532871092366008	0.563572772244065	0.693878308905105
3.81383023955793	3.99887069613933	4.02284210630832	3.90130876450416	3.71473462746722	3.99379164395587
1.98975942433719	1.76147704879764	1.64407227006714	1.97686962382247	2.00248034503131	1.71267308526654
5.02057292656554	5.03596176709709	5.04815926729856	4.70248207072769	4.80090911448579	5.16346081831152
2.15441233946538	2.91579842155324	2.42144962045537	2.38222889424897	2.45674789823345	2.44964335590287
3.93463111538069	4.01423838828277	3.70853373921303	3.91811439674545	3.84498952940692	4.03721513292925
1.31504889480961	1.16382592317444	1.30138971615957	1.31061631063781	0.953543724570944	1.42984901549738
4.29519972069319	4.88641591256315	3.53047776629145	4.43699961828285	4.73873272006841	5.2469811071105
1.92854988016645	1.79512431239757	1.64018486784964	1.66505710349918	1.61938074539638	1.61840265922446
