control1	control2	control3	moon1	moon2	moon3
3.12208359470251	3.14885163921733	2.83277216394598	3.24861088529328	3.34035930900216	3.6434527558386
3.10993377615055	3.10659683440577	2.91795613965484	2.66968215849522	2.99839514523769	3.2687874381047
0.483277672570021	0.349401514377198	0.517324076231958	0.415672145484906	0.295174049568172	0.361714467858556
2.93498172054546	3.10712102890085	2.99776637536399	2.81336802897594	2.97380938512722	2.98505134415172
2.0231833044759	2.40866594401589	2.02339943715587	1.67231806936392	1.98017486467126	1.73888022214872
5.6353223814585	5.70847424869091	5.60665129517772	5.39332854702177	5.32942918158663	5.57388489443524
2.62560419173444	2.49913161513024	3.2743838062213	3.34449524772384	2.55734065475903	3.04363221514957
3.2261126609374	3.00146298761522	2.90685966250847	3.23995909610915	2.83518340401834	3.4757574307162
3.3141507967134	3.41376736275133	4.38546727248325	3.09812595121339	3.00179383055865	3.18047798443148
5.93882705388766	6.53028142688138	6.48964390599075	6.10939756664855	6.0170582366227	6.34993340736625
7.32321194979456	7.05697220479661	6.79462954497571	7.26824696480883	7.22286842471234	7.40961558360069
2.18971474717488	2.23697631958461	1.71034863896767	1.84595885699579	2.23816820244325	2.33617994629794
5.52231596461978	5.50774165585404	6.49555472323955	6.28928553183215	5.27075355176575	5.22678436491759
3.38803961033984	2.97252338010811	3.66333790119674	3.83106874073902	3.0123761225427	2.68189043989018
4.26147439864169	4.56218351007528	4.79543576852114	4.34995569006641	3.70476104998345	4.06455580771288
0.188277699931163	0.0633861842987611	0.0886451939685344	0.118999441690295	0.0855902868915242	0
4.76109585741568	5.01664045063831	4.57141314149791	4.61902627339321	4.66148825391327	4.85209801665727
5.65523214315688	5.82998950977256	5.97823880923541	5.47891390481139	5.25164798877774	5.40947157392898
2.70803865396084	3.24116137770913	2.84618398342971	2.49036783090882	3.06036062552711	3.17770798835849
0.0762252323314059	0.0840084613538952	0	0.122292366989815	0	0.237790077643269
2.15667799456663	2.28461480314831	1.77054878920772	1.78490277775758	1.87778342930092	1.80759419632162
1.48565609441402	1.50114204041085	1.12689886999959	1.81109982790103	1.65936791772227	1.67577303349886
3.03218404432104	2.93359730356492	2.91105752489292	2.92362928168874	2.92477208361066	2.99409305857324
2.64837913662615	2.58248691710856	2.62069197757315	2.63128267735081	2.40645320047627	2.47962746891965
1.02800186351027	1.36244183412564	1.16124985407532	0.986611169248111	1.47600988320357	1.58004463699789
4.27369446251394	4.41432445140986	4.12621778701633	4.21415364341916	4.19355619023218	4.50914304070757
3.77061716517196	4.12208156117472	3.78618876953703	3.31049822758882	3.27059463919575	3.65175602488249
