control1	control2	control3	moon1	moon2	moon3
3.11522090736354	3.15922064708733	2.82621724363308	3.25694316610559	3.34217645767533	3.63646248296735
3.10307108881157	3.11696584227576	2.91140121934195	2.67801443930752	3.00021229391086	3.26179716523344
0.476414985231046	0.359770522247193	0.510769155919062	0.424004426297212	0.296991198241342	0.354724194987303
2.92811903320649	3.11749003677084	2.99121145505109	2.82170030978824	2.97562653380039	2.97806107128047
2.01632061713692	2.41903495188588	2.01684451684297	1.68065035017622	1.98199201334443	1.73188994927747
5.62845969411952	5.7188432565609	5.60009637486483	5.40166082783408	5.3312463302598	5.56689462156399
2.61874150439546	2.50950062300023	3.2678288859084	3.35282752853615	2.5591578034322	3.03664194227831
3.21924997359843	3.01183199548522	2.90030474219558	3.24829137692146	2.83700055269151	3.46876715784495
3.30728810937443	3.42413637062132	4.37891235217036	3.10645823202569	3.00361097923182	3.17348771156023
5.93196436654868	6.54065043475137	6.48308898567785	6.11772984746085	6.01887538529587	6.342943134495
7.31634926245559	7.0673412126666	6.78807462466281	7.27657924562113	7.22468557338551	7.40262531072944
2.1828520598359	2.2473453274546	1.70379371865477	1.8542911378081	2.23998535111642	2.32918967342669
5.5154532772808	5.51811066372403	6.48899980292665	6.29761781264445	5.27257070043891	5.21979409204633
3.38117692300086	2.9828923879781	3.65678298088384	3.83940102155133	3.01419327121587	2.67490016701892
4.25461171130271	4.57255251794527	4.78888084820824	4.35828797087872	3.70657819865662	4.05756553484163
0.181415012592188	0.0737551921687555	0.0820902736556383	0.1273317225026	0.0874074355646942	-0.00699027287125278
4.7542331700767	5.0270094585083	4.56485822118502	4.62735855420552	4.66330540258644	4.84510774378601
5.6483694558179	5.84035851764255	5.97168388892252	5.4872461856237	5.25346513745091	5.40248130105772
2.70117596662187	3.25153038557912	2.83962906311681	2.49870011172112	3.06217777420028	3.17071771548723
0.0693625449924312	0.0943774692238897	-0.00655492031289619	0.13062464780212	0.0018171486731699	0.230799804772016
2.14981530722765	2.29498381101831	1.76399386889482	1.79323505856989	1.87960057797409	1.80060392345037
1.47879340707505	1.51151104828084	1.1203439496867	1.81943210871334	1.66118506639544	1.66878276062761
3.02532135698206	2.94396631143491	2.90450260458002	2.93196156250104	2.92658923228383	2.98710278570199
2.64151644928718	2.59285592497856	2.61413705726025	2.63961495816311	2.40827034914944	2.4726371960484
1.02113917617129	1.37281084199564	1.15469493376242	0.994943450060418	1.47782703187674	1.57305436412663
4.26683177517496	4.42469345927986	4.11966286670343	4.22248592423146	4.19537333890535	4.50215276783632
3.76375447783298	4.13245056904471	3.77963384922414	3.31883050840113	3.27241178786892	3.64476575201124
0.755286242190626	0.467065833989994	0.94681313849338	0.791537463141076	0.236537953101943	0.101540874651011
2.60190252985445	2.76714519898469	2.2123677354655	2.55839668308068	2.38697986023276	2.69693987018414
