control1	control2	control3	moon1	moon2	moon3
3.1183113888204	3.04747889765948	2.87802347651711	3.25913465544774	3.4646307302356	3.56325571312371
3.1061484999543	3.00638876119843	2.96460235647117	2.67868967704311	3.11079204147069	3.19542081609732
0.476666739328124	0.325189961322611	0.524659473982319	0.418776266696914	0.313703020785632	0.341345896309477
2.93100823756117	3.00689850733099	3.04571950038311	2.82275187006903	3.08535255382376	2.91685743709787
2.01822894332675	2.32769492615658	2.05539711319329	1.67871342715268	2.05721459936885	1.69340491923021
5.63425382257286	5.53655067969937	5.69732542047395	5.40946947080794	5.5227700037468	5.45849467255533
2.6212978921348	2.41566709376466	3.32686659571529	3.35527014519649	2.65442216672459	2.97437033629424
3.22245236558045	2.90415271655063	2.95332417234353	3.25046020667075	2.94191285872723	3.39861759550639
3.31058520944492	3.30509275433766	4.45614427081703	3.10825559163736	3.11430874434462	3.10872130786738
5.93808499382113	6.33570640286765	6.59477720780516	6.12741392129721	6.23427661459214	6.22039525777096
7.32395915850962	6.84788001327307	6.90475704621557	7.2892984206373	7.48195792469244	7.26075865872158
2.18493953423769	2.16073757945272	1.73722004702195	1.85280899118625	2.32416661955246	2.27981543583522
5.52112583771558	5.34135087535449	6.60078481584125	6.3077730246427	5.46205689366613	5.11772203764705
3.38455350985554	2.87601077087369	3.7221898899885	3.84311800551518	3.12525850082947	2.61922337618201
4.25892790618606	4.42185513007355	4.8728260810758	4.36336395316849	3.84168612923722	3.97668175068848
0.181349416903728	0.0470580661384695	0.0889608912679934	0.121326557991454	0.0968415726281625	-0.0137742542356608
4.75908683878207	4.86378588295913	4.64513503976629	4.63313924967563	4.83163518008984	4.74986649349601
5.65418500243799	5.65471661803969	6.07499775267385	5.49527898215954	5.44228790009274	5.29707872622763
2.70382103423014	3.1372443046523	2.89165491716524	2.49890571368861	3.17490924034009	3.10600181083351
0.0691764075078355	0.0671119317784124	-0.00113588507097551	0.12462810767433	0.0082792082233109	0.219680737683099
2.15186724194358	2.2070630044348	1.79840598648389	1.79159300214576	1.9512676754767	1.76086618777526
1.48012348187282	1.44518508598348	1.14421617409457	1.81785866405009	1.72526780060051	1.63144822043822
3.0283151279112	2.83815761300949	2.95759077554469	2.93330190410124	3.03461245790792	2.92573431450221
2.64409733744871	2.49672487520078	2.66247043565692	2.64018962518545	2.49829522527332	2.42064780599263
1.02197692389958	1.31030787074486	1.17912966224592	0.991210616520067	1.53554275516185	1.53746502209359
4.27116111593969	4.27807150772199	4.1926495243743	4.22720623221822	4.34745442260551	4.41316383570494
3.76754262711558	3.99388370249874	3.84705246530005	3.32118408467703	3.39244351911186	3.57140760754569
0.755837995412441	0.429527894506873	0.967843761964098	0.787271896225828	0.251150568633244	0.0927782916857657
2.60444080286343	2.66621021738961	2.25412206272144	2.55875863421179	2.47626543537221	2.64086127956016
-0.00713082503840634	-0.0145810060143094	-0.00113588507097551	0.00201544910225965	0.0082792082233109	-0.0137742542356608
-0.00713082503840634	-0.0145810060143094	-0.00113588507097551	0.00201544910225965	0.0082792082233109	-0.0137742542356608
2.87141925245162	2.71522841500971	3.05663466500879	2.91362619410037	2.81597537681847	2.80974358200618
5.16535204046007	4.70430399103713	4.82100003197257	5.06163526600043	4.68343012386467	4.63219288069551
-0.00713082503840634	-0.0145810060143094	-0.00113588507097551	0.00201544910225965	0.0082792082233109	-0.0137742542356608
0.168124715061133	0.210864340804693	0.179351814086606	0.101615272098328	0.130332165965787	0.251448125869911
4.71240393372776	4.85039146496391	5.63496511936929	4.3793694103001	4.45294273839674	4.14759935310899
-0.00713082503840634	-0.0145810060143094	-0.00113588507097551	0.00201544910225965	0.0082792082233109	-0.0137742542356608
